address,length,value
"01543ff0",16,"""KERNEL32.dll"""
"01544000",16,"""KERNEL32.dll"""
"01544010",16,"""CreateProcessA"""
"01544020",16,"""KERNEL32.dll"""
"01544030",16,"""KERNEL32.dll"""
"01544040",16,"""GetTempPathA"""
"01544050",16,"""KERNEL32.dll"""
"01544060",16,"""KERNEL32.dll"""
"0154407c",16,"""KERNEL32.dll"""
"0154408c",16,"""KERNEL32.dll"""
"0154409c",20,"""GetCurrentProcessId"""
"015440b0",16,"""KERNEL32.dll"""
"015440c0",13,"""KERNEL32.dll"""
"015440d0",18,"""GetCurrentProcess"""
"015440e4",13,"""KERNEL32.dll"""
"015440f4",13,"""KERNEL32.dll"""
"01544104",13,"""LoadLibraryA"""
"01544114",13,"""KERNEL32.dll"""
"01544124",13,"""KERNEL32.dll"""
"01544134",15,"""GetProcAddress"""
"01544144",13,"""KERNEL32.dll"""
"01544154",13,"""KERNEL32.dll"""
"01544164",12,"""FreeLibrary"""
"01544170",13,"""KERNEL32.dll"""
"01544180",16,"""KERNEL32.dll"""
"01544190",20,"""GetCurrentThread"""
"015441a4",16,"""KERNEL32.dll"""
"015441b4",16,"""KERNEL32.dll"""
"015441c4",16,"""GetLastError"""
"015441d4",16,"""KERNEL32.dll"""
"015441e4",16,"""KERNEL32.dll"""
"015441f4",24,"""GetWindowsDirectoryA"""
"0154420c",16,"""KERNEL32.dll"""
"0154421c",16,"""KERNEL32.dll"""
"0154422c",20,"""GetSystemDirectoryA"""
"01544240",16,"""KERNEL32.dll"""
"01544250",16,"""KERNEL32.dll"""
"01544260",16,"""GetStdHandle"""
"01544270",16,"""KERNEL32.dll"""
"01544280",16,"""KERNEL32.dll"""
"01544290",20,"""GetCurrentThreadId"""
"015442a4",16,"""KERNEL32.dll"""
"015442b4",16,"""KERNEL32.dll"""
"015442c4",16,"""CreateMutexA"""
"015442d4",16,"""KERNEL32.dll"""
"015442e4",13,"""KERNEL32.dll"""
"015442f4",13,"""ReleaseMutex"""
"01544304",13,"""KERNEL32.dll"""
"01544314",16,"""KERNEL32.dll"""
"01544324",16,"""CreateEventA"""
"01544334",16,"""KERNEL32.dll"""
"01544344",16,"""KERNEL32.dll"""
"01544354",12,"""SetEvent"""
"01544360",16,"""KERNEL32.dll"""
"01544370",16,"""KERNEL32.dll"""
"01544380",12,"""ResetEvent"""
"0154438c",16,"""KERNEL32.dll"""
"0154439c",16,"""KERNEL32.dll"""
"015443ac",20,"""WaitForSingleObject"""
"015443c0",16,"""KERNEL32.dll"""
"015443d0",16,"""KERNEL32.dll"""
"015443e0",24,"""WaitForMultipleObjects"""
"015443f8",16,"""KERNEL32.dll"""
"01544408",16,"""KERNEL32.dll"""
"01544418",16,"""CreateThread"""
"01544428",16,"""KERNEL32.dll"""
"01544438",16,"""KERNEL32.dll"""
"01544448",16,"""SuspendThread"""
"01544458",16,"""KERNEL32.dll"""
"01544468",16,"""KERNEL32.dll"""
"01544478",16,"""ResumeThread"""
"01544488",16,"""KERNEL32.dll"""
"01544498",13,"""KERNEL32.dll"""
"015444a8",12,"""DeleteFileA"""
"015444b4",13,"""KERNEL32.dll"""
"015444c4",13,"""KERNEL32.dll"""
"015444d4",15,"""VirtualProtect"""
"015444e4",13,"""KERNEL32.dll"""
"015444f4",13,"""KERNEL32.dll"""
"01544504",17,"""GetModuleHandleA"""
"01544518",13,"""KERNEL32.dll"""
"01544528",16,"""KERNEL32.dll"""
"01544538",20,"""GetModuleFileNameA"""
"0154454c",16,"""KERNEL32.dll"""
"0154455c",16,"""KERNEL32.dll"""
"0154456c",12,"""GetFileSize"""
"01544578",16,"""KERNEL32.dll"""
"01544588",16,"""KERNEL32.dll"""
"01544598",24,"""GetCurrentDirectoryA"""
"015445b0",16,"""KERNEL32.dll"""
"015445c0",16,"""KERNEL32.dll"""
"015445d0",24,"""SetCurrentDirectoryA"""
"015445e8",16,"""KERNEL32.dll"""
"015445f8",16,"""KERNEL32.dll"""
"01544608",20,"""CreateDirectoryA"""
"0154461c",16,"""KERNEL32.dll"""
"0154462c",16,"""KERNEL32.dll"""
"0154463c",24,"""GetFileAttributesExA"""
"01544654",16,"""KERNEL32.dll"""
"01544664",16,"""KERNEL32.dll"""
"01544674",16,"""GetSystemTime"""
"01544684",16,"""KERNEL32.dll"""
"01544694",16,"""KERNEL32.dll"""
"015446a4",24,"""FileTimeToSystemTime"""
"015446bc",16,"""KERNEL32.dll"""
"015446cc",16,"""KERNEL32.dll"""
"015446dc",16,"""VirtualAlloc"""
"015446ec",16,"""KERNEL32.dll"""
"015446fc",16,"""KERNEL32.dll"""
"0154470c",12,"""VirtualFree"""
"01544718",16,"""KERNEL32.dll"""
"01544728",16,"""KERNEL32.dll"""
"01544738",16,"""FindFirstFileA"""
"01544748",16,"""KERNEL32.dll"""
"01544758",16,"""KERNEL32.dll"""
"01544768",16,"""FindNextFileA"""
"01544778",16,"""KERNEL32.dll"""
"01544788",16,"""KERNEL32.dll"""
"01544798",16,"""GetLocalTime"""
"015447a8",16,"""KERNEL32.dll"""
"015447b8",16,"""KERNEL32.dll"""
"015447c8",16,"""GetTickCount"""
"015447d8",16,"""KERNEL32.dll"""
"015447e8",16,"""KERNEL32.dll"""
"015447f8",20,"""GetExitCodeThread"""
"0154480c",16,"""KERNEL32.dll"""
"0154481c",16,"""KERNEL32.dll"""
"0154482c",20,"""IsDebuggerPresent"""
"01544840",16,"""KERNEL32.dll"""
"01544850",16,"""KERNEL32.dll"""
"01544860",20,"""GetComputerNameA"""
"01544874",16,"""KERNEL32.dll"""
"01544884",16,"""KERNEL32.dll"""
"01544894",12,"""OpenEventA"""
"015448a0",16,"""KERNEL32.dll"""
"015448b0",12,"""SHLWAPI.dll"""
"015448bc",12,"""StrCatBuffA"""
"015448c8",12,"""SHLWAPI.dll"""
"015448d4",12,"""USER32.dll"""
"015448e0",12,"""wsprintfA"""
"015448ec",12,"""USER32.dll"""
"015448f8",12,"""USER32.dll"""
"01544904",12,"""wvsprintfA"""
"01544910",12,"""USER32.dll"""
"0154491c",12,"""USER32.dll"""
"01544928",20,"""GetAsyncKeyState"""
"0154493c",12,"""USER32.dll"""
"01544948",13,"""ADVAPI32.dll"""
"01544958",14,"""RegOpenKeyExA"""
"01544968",13,"""ADVAPI32.dll"""
"01544978",13,"""ADVAPI32.dll"""
"01544988",17,"""RegQueryValueExA"""
"0154499c",13,"""ADVAPI32.dll"""
"015449ac",13,"""ADVAPI32.dll"""
"015449bc",12,"""RegCloseKey"""
"015449c8",13,"""ADVAPI32.dll"""
"015449d8",16,"""ADVAPI32.dll"""
"015449e8",16,"""OpenThreadToken"""
"015449f8",16,"""ADVAPI32.dll"""
"01544a08",16,"""ADVAPI32.dll"""
"01544a18",20,"""OpenProcessToken"""
"01544a2c",16,"""ADVAPI32.dll"""
"01544a3c",16,"""ADVAPI32.dll"""
"01544a4c",20,"""GetTokenInformation"""
"01544a60",16,"""ADVAPI32.dll"""
"01544a70",16,"""ADVAPI32.dll"""
"01544a80",28,"""AllocateAndInitializeSid"""
"01544a9c",16,"""ADVAPI32.dll"""
"01544aac",16,"""ADVAPI32.dll"""
"01544abc",12,"""EqualSid"""
"01544ac8",16,"""ADVAPI32.dll"""
"01544ad8",16,"""ADVAPI32.dll"""
"01544ae8",8,"""FreeSid"""
"01544af0",16,"""ADVAPI32.dll"""
"01544b00",13,"""ADVAPI32.dll"""
"01544b10",12,"""RegOpenKeyA"""
"01544b1c",13,"""ADVAPI32.dll"""
"01544b2c",16,"""ADVAPI32.dll"""
"01544b3c",16,"""RegQueryValueA"""
"01544b4c",16,"""ADVAPI32.dll"""
"01544b5c",16,"""ADVAPI32.dll"""
"01544b6c",16,"""RegCreateKeyA"""
"01544b7c",16,"""ADVAPI32.dll"""
"01544b8c",16,"""ADVAPI32.dll"""
"01544b9c",16,"""RegSetValueExA"""
"01544bac",16,"""ADVAPI32.dll"""
"01544bbc",16,"""ADVAPI32.dll"""
"01544bcc",16,"""RegDeleteValueA"""
"01544bdc",16,"""ADVAPI32.dll"""
"01544bec",16,"""ADVAPI32.dll"""
"01544bfc",24,"""ConvertSidToStringSidW"""
"01544c14",16,"""ADVAPI32.dll"""
"01544c24",12,"""SHELL32.dll"""
"01544c30",24,"""SHGetSpecialFolderPathA"""
"01544c48",12,"""SHELL32.dll"""
"01544c54",12,"""SHELL32.dll"""
"01544c60",20,"""SHGetFolderPathA"""
"01544c74",12,"""SHELL32.dll"""
"01544c80",15,"""GetProcAddress"""
"01544c90",13,"""KERNEL32.DLL"""
"01544ca0",13,"""LoadLibraryA"""
"0154538c",17,"""list<T> too long"""
"015453ac",16,"""Module: %s %X\n"""
"015453bc",16,"""UAService7.exe"""
"015453cc",6,"""%s\\%s"""
"015453d4",12,"""UserAccess7"""
"015453e0",12,"""UserAccess7"""
"015453f0",33,"""SecuROM User Access Service (V7)"""
"01545414",12,"""UserAccess7"""
"015454e4",24,"""\\\\.\\pipe\\UserAccess7Req"""
"015454fc",24,"""\\\\.\\pipe\\UserAccess7Req"""
"01545514",32,"""\\\\.\\pipe\\UserAccessReply-%08x"""
"01545538",77,"""70010D464E1DABA0755C698AD6CA37E87C00{%d}B871FC40AE574322{%s}7EEFE950C9D841AA"""
"01545588",77,"""70011AF328AA8CCAC2CA698AD6CA37E87C00{%d}B871FC40AE574322{%s}7EEFE950C9D841AA"""
"015455d8",53,"""700150E19CE4E32EFEC9ED93D0B902F2A68B2E7AE8E727B3A5AC"""
"01545610",53,"""70010275AD75E2E3F1F7ED93D0B902F2A68B2E7AE8E727B3A5AC"""
"01545648",85,"""700159786F1549CF6E2AED93D0B902F2A68BF2F94E057D10DC4553BE2E1E4FCC60CAA21AA48283B5302D"""
"015456a0",85,"""7001B822449EA2415371035AD8313AAAE512601611CFFE23717592A5F27A81894712DE1DE5C78C4FFFE5"""
"015456f8",69,"""7001FC37D19C390A914C9905D6F8C3CE0A1524514BB92D8F5827A17E705536A06D6F"""
"01545740",69,"""7001B8DE5FB73C7D2F6DD25193F11F55DC92CC029DEBD37813A6ED1F93EA9DE6E6A8"""
"015457e4",12,"""pid16.dll"""
"015457f0",12,"""pid32.dll"""
"015457fc",6,"""Count"""
"01545804",45,"""SYSTEM\\CurrentControlSet\\Services\\Cdrom\\Enum"""
"0154583c",6,"""%.16s"""
"0154584c",16,"""\\DosDevices\\%c:"""
"01545864",22,"""SYSTEM\\MountedDevices"""
"0154587c",9,"""\\\\.\\%c:\\"""
"01545888",19,"""GetDiskFreeSpaceEx"""
"0154589c",18,"""SendASPI32Command"""
"015458b0",21,"""GetASPI32SupportInfo"""
"015458c8",13,"""WNASPI32.DLL"""
"015458d8",10,"""L16unload"""
"015458e4",10,"""L16putacc"""
"015458f0",10,"""L16getacc"""
"015458fc",8,"""L16load"""
"01545904",10,"""PID32.DLL"""
"01545910",10,"""IDEMaster"""
"0154591c",29,"""CurrentDriveLetterAssignment"""
"0154593c",8,"""SCSILUN"""
"01545944",16,"""SCSITargetID"""
"01545954",14,"""RevisionLevel"""
"01545964",10,"""ProductId"""
"01545970",13,"""Manufacturer"""
"01545980",11,"""Enum\\SCSI\\"""
"0154598c",10,"""Enum\\SCSI"""
"015459a0",6,"""ATAPI"""
"015459ac",13,"""FriendlyName"""
"015459bc",39,"""SYSTEM\\CurrentControlSet\\Enum\\%s\\%s\\%s"""
"015459e4",15,"""CorExitProcess"""
"015459f4",12,"""mscoree.dll"""
"01545a0c",20,"""Unknown exception"""
"01545b16",12,"u""null)"""
"01545bac",16,"""runtime error """
"01545bc0",16,"""TLOSS error\r\n"""
"01545bd0",16,"""SING error\r\n"""
"01545be0",16,"""DOMAIN error\r\n"""
"01545bf0",164,"""R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n"""
"01545c94",40,"""R6028\r\n- unable to initialize heap\r\n"""
"01545cbc",56,"""R6027\r\n- not enough space for lowio initialization\r\n"""
"01545cf4",56,"""R6026\r\n- not enough space for stdio initialization\r\n"""
"01545d2c",40,"""R6025\r\n- pure virtual function call\r\n"""
"01545d54",56,"""R6024\r\n- not enough space for _onexit/atexit table\r\n"""
"01545d8c",44,"""R6019\r\n- unable to open console device\r\n"""
"01545db8",36,"""R6018\r\n- unexpected heap error\r\n"""
"01545ddc",48,"""R6017\r\n- unexpected multithread lock error\r\n"""
"01545e0c",44,"""R6016\r\n- not enough space for thread data\r\n"""
"01545e38",152,"""\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n"""
"01545ed0",44,"""R6009\r\n- not enough space for environment\r\n"""
"01545efc",44,"""R6008\r\n- not enough space for arguments\r\n"""
"01545f28",40,"""R6002\r\n- floating point not loaded\r\n"""
"01545f50",37,"""Microsoft Visual C++ Runtime Library"""
"01545f7c",26,"""Runtime Error!\n\nProgram: """
"01545f9c",23,"""<program name unknown>"""
"015464e4",6,"""e+000"""
"015464fe",30,"""GAIsProcessorFeaturePresent"""
"0154651c",12,"""KERNEL32"""
"01546528",12,"""_nextafter"""
"01546580",6,"""floor"""
"015465dc",6,"""log10"""
"01546644",13,"""AuthenticAMD"""
"01546f5e",14,""".=Program: """
"01546f70",160,"""A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n"""
"01547010",25,"""Buffer overrun detected!"""
"01547030",177,"""A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n"""
"015470e4",35,"""Unknown security failure detected!"""
"01547114",24,"""GetProcessWindowStation"""
"0154712c",26,"""GetUserObjectInformationA"""
"01547148",19,"""GetLastActivePopup"""
"0154715c",16,"""GetActiveWindow"""
"0154716c",12,"""MessageBoxA"""
"01547178",11,"""user32.dll"""
"01547218",6,"""exp10"""
"01547228",7,"""1#QNAN"""
"01547230",6,"""1#INF"""
"01547238",6,"""1#IND"""
"01547240",7,"""1#SNAN"""
"0154726c",24,"""invalid string position"""
"01547284",16,"""string too long"""
"01547294",16,"""MultiLanguage"""
"015472a4",16,"""MultiLanguage"""
"015472b4",16,"""MultiLanguage"""
"015472dc",15,"""%s (%04x) - %s"""
"015472f4",13,"""[%04x - %s]\n"""
"01547304",28,"u""[%04x - %s]\r\n"""
"01547328",12,"u""%s=\r\n"""
"01547634",17,"""Language Neutral"""
"01547648",72,"""The language for the invariant locale (LOCALE_INVARIANT). See MAKELCID."""
"01547690",33,"""Process or User Default Language"""
"015476b4",24,"""System Default Language"""
"015476cc",10,"""Afrikaans"""
"015476d8",9,"""Albanian"""
"015476e4",22,"""Arabic (Saudi Arabia)"""
"015476fc",14,"""Arabic (Iraq)"""
"0154770c",15,"""Arabic (Egypt)"""
"0154771c",15,"""Arabic (Libya)"""
"0154772c",17,"""Arabic (Algeria)"""
"01547740",17,"""Arabic (Morocco)"""
"01547754",17,"""Arabic (Tunisia)"""
"01547768",14,"""Arabic (Oman)"""
"01547778",15,"""Arabic (Yemen)"""
"01547788",15,"""Arabic (Syria)"""
"01547798",16,"""Arabic (Jordan)"""
"015477a8",17,"""Arabic (Lebanon)"""
"015477bc",16,"""Arabic (Kuwait)"""
"015477cc",16,"""Arabic (U.A.E.)"""
"015477dc",17,"""Arabic (Bahrain)"""
"015477f0",15,"""Arabic (Qatar)"""
"01547800",49,"""Windows 2000/XP: Armenian. This is Unicode only."""
"01547834",14,"""Azeri (Latin)"""
"01547844",17,"""Azeri (Cyrillic)"""
"01547858",7,"""Basque"""
"01547860",11,"""Belarusian"""
"0154786c",16,"""Bengali (India)"""
"0154787c",33,"""Bosnian (Bosnia and Herzegovina)"""
"015478a0",10,"""Bulgarian"""
"015478ac",8,"""Burmese"""
"015478b4",8,"""Catalan"""
"015478bc",17,"""Chinese (Taiwan)"""
"015478d0",14,"""Chinese (PRC)"""
"015478e0",29,"""Chinese (Hong Kong SAR, PRC)"""
"01547900",20,"""Chinese (Singapore)"""
"01547914",52,"""Windows 98/Me, Windows 2000/XP: Chinese (Macao SAR)"""
"01547948",9,"""Croatian"""
"01547954",34,"""Croatian (Bosnia and Herzegovina)"""
"01547978",6,"""Czech"""
"01547980",7,"""Danish"""
"01547988",42,"""Windows XP: Divehi. This is Unicode only."""
"015479b4",20,"""Dutch (Netherlands)"""
"015479c8",16,"""Dutch (Belgium)"""
"015479d8",24,"""English (United States)"""
"015479f0",25,"""English (United Kingdom)"""
"01547a0c",21,"""English (Australian)"""
"01547a24",19,"""English (Canadian)"""
"01547a38",22,"""English (New Zealand)"""
"01547a50",18,"""English (Ireland)"""
"01547a64",23,"""English (South Africa)"""
"01547a7c",18,"""English (Jamaica)"""
"01547a90",20,"""English (Caribbean)"""
"01547aa4",17,"""English (Belize)"""
"01547ab8",19,"""English (Trinidad)"""
"01547acc",51,"""Windows 98/Me, Windows 2000/XP: English (Zimbabwe)"""
"01547b00",54,"""Windows 98/Me, Windows 2000/XP: English (Philippines)"""
"01547b38",9,"""Estonian"""
"01547b44",9,"""Faeroese"""
"01547b50",6,"""Farsi"""
"01547b58",8,"""Finnish"""
"01547b60",18,"""French (Standard)"""
"01547b74",17,"""French (Belgian)"""
"01547b88",18,"""French (Canadian)"""
"01547b9c",21,"""French (Switzerland)"""
"01547bb4",20,"""French (Luxembourg)"""
"01547bc8",48,"""Windows 98/Me, Windows 2000/XP: French (Monaco)"""
"01547bf8",21,"""Windows XP: Galician"""
"01547c10",49,"""Windows 2000/XP: Georgian. This is Unicode only."""
"01547c44",19,"""German (Standard) """
"01547c58",21,"""German (Switzerland)"""
"01547c70",17,"""German (Austria)"""
"01547c84",20,"""German (Luxembourg)"""
"01547c98",23,"""German (Liechtenstein)"""
"01547cb0",6,"""Greek"""
"01547cb8",44,"""Windows XP: Gujarati. This is Unicode only."""
"01547ce4",7,"""Hebrew"""
"01547cec",46,"""Windows 2000/XP: Hindi. This is Unicode only."""
"01547d1c",10,"""Hungarian"""
"01547d28",10,"""Icelandic"""
"01547d34",11,"""Indonesian"""
"01547d40",30,"""isiXhosa/Xhosa (South Africa)"""
"01547d60",28,"""isiZulu/Zulu (South Africa)"""
"01547d7c",19,"""Italian (Standard)"""
"01547d90",22,"""Italian (Switzerland)"""
"01547da8",9,"""Japanese"""
"01547db4",43,"""Windows XP: Kannada. This is Unicode only."""
"01547de0",48,"""Windows 2000/XP: Konkani. This is Unicode only."""
"01547e10",7,"""Korean"""
"01547e18",48,"""Windows 95, Windows NT 4.0 only: Korean (Johab)"""
"01547e48",20,"""Windows XP: Kyrgyz."""
"01547e5c",8,"""Latvian"""
"01547e64",11,"""Lithuanian"""
"01547e70",38,"""Windows 98 only: Lithuanian (Classic)"""
"01547e98",16,"""FYRO Macedonian"""
"01547ea8",18,"""Malay (Malaysian)"""
"01547ebc",26,"""Malay (Brunei Darussalam)"""
"01547ed8",18,"""Malayalam (India)"""
"01547eec",20,"""Maori (New Zealand)"""
"01547f00",16,"""Maltese (Malta)"""
"01547f10",48,"""Windows 2000/XP: Marathi. This is Unicode only."""
"01547f40",22,"""Windows XP: Mongolian"""
"01547f58",19,"""Norwegian (Bokmal)"""
"01547f6c",20,"""Norwegian (Nynorsk)"""
"01547f80",7,"""Polish"""
"01547f88",20,"""Portuguese (Brazil)"""
"01547f9c",22,"""Portuguese (Portugal)"""
"01547fb4",43,"""Windows XP: Punjabi. This is Unicode only."""
"01547fe0",18,"""Quechua (Bolivia)"""
"01547ff4",18,"""Quechua (Ecuador)"""
"01548008",15,"""Quechua (Peru)"""
"01548018",9,"""Romanian"""
"01548024",8,"""Russian"""
"0154802c",49,"""Windows 2000/XP: Sanskrit. This is Unicode only."""
"01548060",24,"""Sami, Northern (Norway)"""
"01548078",24,"""Sami, Northern (Sweden)"""
"01548090",25,"""Sami, Northern (Finland)"""
"015480ac",20,"""Sami, Lule (Norway)"""
"015480c0",20,"""Sami, Lule (Sweden)"""
"015480d4",24,"""Sami, Southern (Norway)"""
"015480ec",24,"""Sami, Southern (Sweden)"""
"01548104",22,"""Sami, Skolt (Finland)"""
"0154811c",22,"""Sami, Inari (Finland)"""
"01548134",19,"""Serbian (Cyrillic)"""
"01548148",44,"""Serbian (Cyrillic, Bosnia, and Herzegovina)"""
"01548174",16,"""Serbian (Latin)"""
"01548184",41,"""Serbian (Latin, Bosnia, and Herzegovina)"""
"015481b0",47,"""Sesotho sa Leboa/Northern Sotho (South Africa)"""
"015481e0",31,"""Setswana/Tswana (South Africa)"""
"01548200",7,"""Slovak"""
"01548208",10,"""Slovenian"""
"01548214",34,"""Spanish (Spain, Traditional Sort)"""
"01548238",18,"""Spanish (Mexican)"""
"0154824c",29,"""Spanish (Spain, Modern Sort)"""
"0154826c",20,"""Spanish (Guatemala)"""
"01548280",21,"""Spanish (Costa Rica)"""
"01548298",17,"""Spanish (Panama)"""
"015482ac",29,"""Spanish (Dominican Republic)"""
"015482cc",20,"""Spanish (Venezuela)"""
"015482e0",19,"""Spanish (Colombia)"""
"015482f4",15,"""Spanish (Peru)"""
"01548304",20,"""Spanish (Argentina)"""
"01548318",18,"""Spanish (Ecuador)"""
"0154832c",16,"""Spanish (Chile)"""
"0154833c",18,"""Spanish (Uruguay)"""
"01548350",19,"""Spanish (Paraguay)"""
"01548364",18,"""Spanish (Bolivia)"""
"01548378",22,"""Spanish (El Salvador)"""
"01548390",19,"""Spanish (Honduras)"""
"015483a4",20,"""Spanish (Nicaragua)"""
"015483b8",22,"""Spanish (Puerto Rico)"""
"015483d8",16,"""Swahili (Kenya)"""
"015483e8",8,"""Swedish"""
"015483f0",18,"""Swedish (Finland)"""
"01548404",42,"""Windows XP: Syriac. This is Unicode only."""
"01548430",46,"""Windows 2000/XP: Tamil. This is Unicode only."""
"01548460",18,"""Tatar (Tatarstan)"""
"01548474",42,"""Windows XP: Telugu. This is Unicode only."""
"015484a8",8,"""Turkish"""
"015484b0",10,"""Ukrainian"""
"015484bc",48,"""Windows 98/Me, Windows 2000/XP: Urdu (Pakistan)"""
"015484ec",13,"""Urdu (India)"""
"015484fc",14,"""Uzbek (Latin)"""
"0154850c",17,"""Uzbek (Cyrillic)"""
"01548520",52,"""Windows 98/Me, Windows NT 4.0 and later: Vietnamese"""
"01548554",23,"""Welsh (United Kingdom)"""
"01549e28",22,"""./src/hook_tables.cpp"""
"01549e40",13,"""aHookPermTab"""
"01549e50",24,"""./src/hook_tables.cpp"""
"01549e68",16,"""pHookPermTab"""
"01549e78",22,"""./src/hook_tables.cpp"""
"01549e90",14,"""aHookThdIDTab"""
"01549ea0",24,"""./src/hook_tables.cpp"""
"01549eb8",16,"""aHookThdIDTab"""
"01549ec8",16,"""DriveInfo.dat"""
"01549ed8",17,"""Software\\SecuROM"""
"01549f08",18,"""\n%02d - %02d = %s"""
"01549f2c",14,"""\n%02d %s = %s"""
"01549f48",277,"""7001E53A05ED0E7750BEF82A5028A0B51ADF29E8B5254BDB069979BF9BE4CC237F35FE4E2E520184CD8CA7744BE4C177B011{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}270FB94DC3C087328320939CF7BC7618B871FC40AE574322{%x}06AF5CF29365FD499A7E4625377CD1D8"""
"0154a060",405,"""7001E53A05ED0E7750BEF82A5028A0B51ADF29E8B5254BDB069979BF9BE4CC237F35FE4E2E520184CD8CA7744BE4C177B011{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}A7E52AE04646CC488320939CF7BC7618B871FC40AE574322{%x}06AF5CF29365FD49D716EF8764FC9F23F21DA535189DA2DE779875748928F33FF805B1A745E1C4A71971A05058C767FFF828C82C8E396A023317A1F02742673E25AB21A5C5983F94389C4CC7AD9AE424"""
"0154a1f8",161,"""7001546320C5E518DFBB86E00F1C1E20B854B475F03A960CAD4DC5111555A2033A6C{%x}4ACE69C56EB8C64DA88596E35E992C64{%x}0A6BFFC49BAFD896B2A2659DE343FC37219772A6030CE7EA{%x}"""
"0154a2c0",69,"""7001F0DA702704487EE8BD3A38E02DD98E936772F8EE6865F94F389C4CC7AD9AE424"""
"0154a308",101,"""7001A982829F88B87264F89DD35A434C3FA2A9C1C8C09ACA73710AD21D4B24A5FC9C6889FBE4730C42D14322C162180FB45D"""
"0154a370",149,"""7001A982829F88B87264F89DD35A434C3FA22D10A26708973274A03D87D6512085222D870D616EB8398354E02767F811DEAD9C7473A3CCE2CD6E98E5F3584DD1EEDE27C5B4888A62FD85"""
"0154a408",133,"""700171278BB72D1FFDA5F4AF6F5E0970FA308C2E7222D6A0C9073653511F7459C26440517CF6A27A363046DBFC5DF408465E58CCC0E6B6382C882F43DB676040371A"""
"0154a490",101,"""7001E4F10ED56CBE846CAA3974636DCCD909CD29ED731F38EA3EECE17D28C92283CBDBC3FEC046A9518DCD0E55BF05DA6D3B"""
"0154a4f8",69,"""7001902FA30B5ED707055D9C3F2586539EB45BDA7503DC1C209AE443A6E95F7F1D63"""
"0154a540",53,"""700171278BB72D1FFDA58448EE98D1FA2715BF9DB82E7593A7FD"""
"0154a578",101,"""70010CAA199F85C261EB5B16BA635776DC2E603D3B4C22EE3E69036C726CBB7A477F891F004B0B847D042C5FFF15B7D16ABA"""
